,datetime,symbol,open,high,low,close,ano,mes
64,1992-03-22,USDBRL,0.0007,0.0007,0.0007,0.0007,1992,3
65,1992-03-29,USDBRL,0.0007,0.0007,0.0007,0.0007,1992,3
66,1992-04-05,USDBRL,0.0007,0.0008,0.0007,0.0008,1992,4
67,1992-04-12,USDBRL,0.0008,0.0008,0.0008,0.0008,1992,4
68,1992-04-19,USDBRL,0.0008,0.0009,0.0008,0.0009,1992,4
69,1992-04-26,USDBRL,0.0009,0.0009,0.0009,0.0009,1992,4
70,1992-05-03,USDBRL,0.0009,0.001,0.0009,0.0009,1992,5
71,1992-05-10,USDBRL,0.0009,0.001,0.0009,0.001,1992,5
72,1992-05-17,USDBRL,0.001,0.001,0.001,0.001,1992,5
73,1992-05-24,USDBRL,0.0011,0.0011,0.001,0.0011,1992,5
74,1992-05-31,USDBRL,0.0011,0.0011,0.0011,0.0011,1992,5
75,1992-06-07,USDBRL,0.0011,0.0012,0.0011,0.0012,1992,6
76,1992-06-14,USDBRL,0.0012,0.0012,0.0012,0.0012,1992,6
77,1992-06-21,USDBRL,0.0012,0.0013,0.0012,0.0013,1992,6
78,1992-06-28,USDBRL,0.0013,0.0014,0.0013,0.0014,1992,6
79,1992-07-05,USDBRL,0.0014,0.0014,0.0014,0.0014,1992,7
80,1992-07-12,USDBRL,0.0014,0.0015,0.0014,0.0015,1992,7
81,1992-07-19,USDBRL,0.0015,0.0016,0.0015,0.0016,1992,7
82,1992-07-26,USDBRL,0.0016,0.0017,0.0016,0.0017,1992,7
83,1992-08-02,USDBRL,0.0017,0.0018,0.0017,0.0018,1992,8
84,1992-08-09,USDBRL,0.0018,0.0019,0.0018,0.0019,1992,8
85,1992-08-16,USDBRL,0.0019,0.002,0.0019,0.002,1992,8
86,1992-08-23,USDBRL,0.0021,0.0021,0.0021,0.0021,1992,8
87,1992-08-30,USDBRL,0.002,0.0022,0.002,0.0022,1992,8
88,1992-09-06,USDBRL,0.0022,0.0023,0.0022,0.0023,1992,9
89,1992-09-13,USDBRL,0.0023,0.0024,0.0023,0.0024,1992,9
90,1992-09-20,USDBRL,0.0025,0.0026,0.0025,0.0026,1992,9
91,1992-09-27,USDBRL,0.0027,0.0027,0.0026,0.0026,1992,9
92,1992-10-04,USDBRL,0.0026,0.0027,0.0026,0.0027,1992,10
93,1992-10-11,USDBRL,0.0027,0.0027,0.0027,0.0027,1992,10
94,1992-10-18,USDBRL,0.0028,0.003,0.0027,0.003,1992,10
95,1992-10-25,USDBRL,0.003,0.0031,0.003,0.003,1992,10
96,1992-11-01,USDBRL,0.003,0.0033,0.003,0.0033,1992,11
97,1992-11-08,USDBRL,0.0033,0.0036,0.0033,0.0036,1992,11
98,1992-11-15,USDBRL,0.0036,0.0037,0.0036,0.0037,1992,11
99,1992-11-22,USDBRL,0.0037,0.0039,0.0037,0.0039,1992,11
100,1992-11-29,USDBRL,0.0039,0.0043,0.0039,0.0043,1992,11
101,1992-12-06,USDBRL,0.0043,0.0045,0.0043,0.0045,1992,12
102,1992-12-13,USDBRL,0.0045,0.0051,0.0045,0.0051,1992,12
103,1992-12-20,USDBRL,0.0051,0.0052,0.0051,0.0051,1992,12
104,1992-12-27,USDBRL,0.0052,0.0053,0.0052,0.0053,1992,12
105,1993-01-03,USDBRL,0.0051,0.0053,0.0051,0.0051,1993,1
106,1993-01-10,USDBRL,0.0051,0.0054,0.0051,0.0054,1993,1
107,1993-01-17,USDBRL,0.0054,0.0057,0.0054,0.0057,1993,1
108,1993-01-24,USDBRL,0.0057,0.006,0.0057,0.0059,1993,1
109,1993-01-31,USDBRL,0.006,0.0065,0.006,0.0065,1993,1
110,1993-02-07,USDBRL,0.0066,0.007,0.0065,0.007,1993,2
111,1993-02-14,USDBRL,0.0071,0.0074,0.0071,0.0074,1993,2
112,1993-02-21,USDBRL,0.0074,0.0078,0.0074,0.0078,1993,2
113,1993-02-28,USDBRL,0.0079,0.0084,0.0079,0.0083,1993,2
114,1993-03-07,USDBRL,0.0084,0.0088,0.0084,0.0088,1993,3
115,1993-03-14,USDBRL,0.009,0.0095,0.0089,0.0095,1993,3
116,1993-03-21,USDBRL,0.0095,0.01,0.0095,0.01,1993,3
117,1993-03-28,USDBRL,0.01,0.0106,0.01,0.0106,1993,3
118,1993-04-04,USDBRL,0.0107,0.011,0.0107,0.011,1993,4
119,1993-04-11,USDBRL,0.011,0.0117,0.011,0.0117,1993,4
120,1993-04-18,USDBRL,0.0119,0.0124,0.0118,0.0124,1993,4
121,1993-04-25,USDBRL,0.0124,0.0125,0.0113,0.0117,1993,4
122,1993-05-02,USDBRL,0.0119,0.0125,0.0119,0.0125,1993,5
123,1993-05-09,USDBRL,0.0126,0.0133,0.0126,0.0133,1993,5
124,1993-05-16,USDBRL,0.0134,0.0141,0.0134,0.0141,1993,5
125,1993-05-23,USDBRL,0.0142,0.0152,0.0142,0.0152,1993,5
126,1993-05-30,USDBRL,0.0152,0.016,0.0152,0.016,1993,5
127,1993-06-06,USDBRL,0.016,0.0168,0.016,0.0168,1993,6
128,1993-06-13,USDBRL,0.0168,0.0179,0.0168,0.0179,1993,6
129,1993-06-20,USDBRL,0.0181,0.019,0.0181,0.019,1993,6
130,1993-06-27,USDBRL,0.0193,0.0205,0.0193,0.0205,1993,6
131,1993-07-04,USDBRL,0.0205,0.0215,0.0205,0.0215,1993,7
132,1993-07-11,USDBRL,0.0218,0.0229,0.0218,0.0229,1993,7
133,1993-07-18,USDBRL,0.0232,0.0243,0.0232,0.0243,1993,7
134,1993-07-25,USDBRL,0.0246,0.0259,0.0246,0.0259,1993,7
135,1993-08-01,USDBRL,0.0262,0.0276,0.0262,0.0276,1993,8
136,1993-08-08,USDBRL,0.0279,0.0294,0.0279,0.0294,1993,8
137,1993-08-15,USDBRL,0.0298,0.0313,0.0298,0.0313,1993,8
138,1993-08-22,USDBRL,0.0317,0.0335,0.0317,0.0335,1993,8
139,1993-08-29,USDBRL,0.0339,0.0364,0.0339,0.0364,1993,8
140,1993-09-05,USDBRL,0.0364,0.038,0.0364,0.038,1993,9
141,1993-09-12,USDBRL,0.0385,0.0408,0.0385,0.0408,1993,9
142,1993-09-19,USDBRL,0.0414,0.0438,0.0413,0.0438,1993,9
143,1993-09-26,USDBRL,0.0445,0.0473,0.0445,0.0473,1993,9
144,1993-10-03,USDBRL,0.048,0.0518,0.048,0.0518,1993,10
145,1993-10-10,USDBRL,0.0518,0.0543,0.0518,0.0543,1993,10
146,1993-10-17,USDBRL,0.0551,0.0586,0.0551,0.0586,1993,10
147,1993-10-24,USDBRL,0.0595,0.0633,0.0595,0.0633,1993,10
148,1993-10-31,USDBRL,0.0643,0.0673,0.0642,0.0673,1993,10
149,1993-11-07,USDBRL,0.0683,0.0726,0.0683,0.0726,1993,11
150,1993-11-14,USDBRL,0.0726,0.0772,0.0726,0.0772,1993,11
151,1993-11-21,USDBRL,0.0784,0.0834,0.0784,0.0834,1993,11
152,1993-11-28,USDBRL,0.0847,0.0893,0.0847,0.0893,1993,11
153,1993-12-05,USDBRL,0.0905,0.0955,0.0905,0.0955,1993,12
154,1993-12-12,USDBRL,0.0968,0.1024,0.0968,0.1024,1993,12
155,1993-12-19,USDBRL,0.1039,0.1084,0.1039,0.1084,1993,12
156,1993-12-26,USDBRL,0.1115,0.1167,0.1115,0.1167,1993,12
157,1994-01-02,USDBRL,0.1204,0.1283,0.1204,0.1283,1994,1
158,1994-01-09,USDBRL,0.1284,0.1409,0.1284,0.1409,1994,1
159,1994-01-16,USDBRL,0.1409,0.1504,0.1409,0.1504,1994,1
160,1994-01-23,USDBRL,0.1529,0.1637,0.1529,0.1637,1994,1
161,1994-01-30,USDBRL,0.1637,0.1798,0.1631,0.1798,1994,1
162,1994-02-06,USDBRL,0.1832,0.1973,0.1832,0.1973,1994,2
163,1994-02-13,USDBRL,0.1973,0.2124,0.1973,0.2124,1994,2
164,1994-02-20,USDBRL,0.2124,0.22830001,0.2124,0.22830001,1994,2
165,1994-02-27,USDBRL,0.2317,0.2465,0.2317,0.2465,1994,2
166,1994-03-06,USDBRL,0.2465,0.26620001,0.2465,0.26620001,1994,3
167,1994-03-13,USDBRL,0.27039999,0.28799999,0.27039999,0.28799999,1994,3
168,1994-03-20,USDBRL,0.2929,0.31420001,0.28799999,0.31420001,1994,3
169,1994-03-27,USDBRL,0.31979999,0.3321,0.31979999,0.3321,1994,3
170,1994-04-03,USDBRL,0.33849999,0.3653,0.33849999,0.3653,1994,4
171,1994-04-10,USDBRL,0.3653,0.40180001,0.3653,0.40180001,1994,4
172,1994-04-17,USDBRL,0.4095,0.43340001,0.4095,0.43340001,1994,4
173,1994-04-24,USDBRL,0.44139999,0.4736,0.4413,0.4736,1994,4
174,1994-05-01,USDBRL,0.4813,0.51359999,0.4813,0.51359999,1994,5
175,1994-05-08,USDBRL,0.52200001,0.55790001,0.52200001,0.55790001,1994,5
176,1994-05-15,USDBRL,0.55790001,0.60659999,0.55790001,0.60659999,1994,5
177,1994-05-22,USDBRL,0.61680001,0.6706,0.61470002,0.6706,1994,5
178,1994-05-29,USDBRL,0.6706,0.70599997,0.67040002,0.70599997,1994,5
179,1994-06-05,USDBRL,0.7184,0.77060002,0.71829998,0.77060002,1994,6
180,1994-06-12,USDBRL,0.78439999,0.84299999,0.78439999,0.84299999,1994,6
181,1994-06-19,USDBRL,0.84299999,0.92619997,0.84299999,0.92610002,1994,6
182,1994-06-26,USDBRL,0.94410002,0.96249998,0.94389999,0.96249998,1994,6
183,1994-07-03,USDBRL,0.9375,0.94749999,0.90249997,0.91750002,1994,7
184,1994-07-10,USDBRL,0.92250001,0.93400002,0.91750002,0.93099999,1994,7
185,1994-07-17,USDBRL,0.9325,0.93849999,0.92750001,0.93550003,1994,7
186,1994-07-24,USDBRL,0.93400002,0.94099998,0.93199998,0.93650001,1994,7
187,1994-07-31,USDBRL,0.93900001,0.93900001,0.90700001,0.91100001,1994,7
188,1994-08-07,USDBRL,0.89899999,0.91000003,0.88300002,0.903,1994,8
189,1994-08-14,USDBRL,0.91299999,0.91299999,0.89200002,0.89200002,1994,8
190,1994-08-21,USDBRL,0.884,0.89600003,0.88300002,0.89300001,1994,8
191,1994-08-28,USDBRL,0.889,0.898,0.884,0.88499999,1994,8
192,1994-09-04,USDBRL,0.89399999,0.89700001,0.86299998,0.86299998,1994,9
193,1994-09-11,USDBRL,0.85600001,0.866,0.84899998,0.85500002,1994,9
194,1994-09-18,USDBRL,0.85299999,0.85799998,0.85100001,0.85799998,1994,9
195,1994-09-25,USDBRL,0.85900003,0.87699997,0.85100001,0.85299999,1994,9
196,1994-10-02,USDBRL,0.85299999,0.85299999,0.84149998,0.84149998,1994,10
197,1994-10-09,USDBRL,0.84200001,0.84200001,0.824,0.824,1994,10
198,1994-10-16,USDBRL,0.82550001,0.86500001,0.82349998,0.85299999,1994,10
199,1994-10-23,USDBRL,0.85299999,0.85600001,0.84649998,0.84750003,1994,10
200,1994-10-30,USDBRL,0.84750003,0.84750003,0.84100002,0.84100002,1994,10
201,1994-11-06,USDBRL,0.84100002,0.84299999,0.829,0.83600003,1994,11
202,1994-11-13,USDBRL,0.83600003,0.83899999,0.83050001,0.83350003,1994,11
203,1994-11-20,USDBRL,0.83399999,0.86799997,0.83200002,0.86400002,1994,11
204,1994-11-27,USDBRL,0.86400002,0.86400002,0.84249997,0.85600001,1994,11
205,1994-12-04,USDBRL,0.85549998,0.86650002,0.84200001,0.84500003,1994,12
206,1994-12-11,USDBRL,0.84450001,0.85399997,0.8405,0.84899998,1994,12
207,1994-12-18,USDBRL,0.84899998,0.86000001,0.84600002,0.852,1994,12
208,1994-12-25,USDBRL,0.85100001,0.85750002,0.84600002,0.847,1994,12
209,1995-01-01,USDBRL,0.844,0.845,0.84,0.84,1995,1
210,1995-01-08,USDBRL,0.844,0.851,0.844,0.847,1995,1
211,1995-01-15,USDBRL,0.847,0.848,0.846,0.848,1995,1
212,1995-01-22,USDBRL,0.85,0.851,0.844,0.844,1995,1
213,1995-01-29,USDBRL,0.846,0.846,0.839,0.839,1995,1
214,1995-02-05,USDBRL,0.836,0.836,0.833,0.834,1995,2
215,1995-02-12,USDBRL,0.832,0.839,0.832,0.839,1995,2
216,1995-02-19,USDBRL,0.841,0.848,0.839,0.844,1995,2
217,1995-02-26,USDBRL,0.851,0.852,0.849,0.852,1995,2
218,1995-03-05,USDBRL,0.866,0.898,0.866,0.887,1995,3
219,1995-03-12,USDBRL,0.881,0.892,0.879,0.891,1995,3
220,1995-03-19,USDBRL,0.913,0.913,0.906,0.9065,1995,3
221,1995-03-26,USDBRL,0.91,0.91,0.895,0.895,1995,3
222,1995-04-02,USDBRL,0.904,0.906,0.893,0.893,1995,4
223,1995-04-09,USDBRL,0.895,0.907,0.895,0.906,1995,4
224,1995-04-16,USDBRL,0.905,0.9111,0.905,0.9111,1995,4
225,1995-04-23,USDBRL,0.913,0.919,0.913,0.918,1995,4
226,1995-04-30,USDBRL,0.918,0.918,0.9,0.9,1995,4
227,1995-05-07,USDBRL,0.898,0.9,0.893,0.894,1995,5
228,1995-05-14,USDBRL,0.889,0.889,0.887,0.887,1995,5
229,1995-05-21,USDBRL,0.889,0.892,0.886,0.892,1995,5
230,1995-05-28,USDBRL,0.895,0.907,0.895,0.907,1995,5
231,1995-06-04,USDBRL,0.903,0.911,0.903,0.911,1995,6
232,1995-06-11,USDBRL,0.919,0.919,0.904,0.904,1995,6
233,1995-06-18,USDBRL,0.912,0.918,0.909,0.918,1995,6
234,1995-06-25,USDBRL,0.918,0.9185,0.916,0.9185,1995,6
235,1995-07-02,USDBRL,0.92,0.92,0.919,0.919,1995,7
236,1995-07-09,USDBRL,0.925,0.925,0.919,0.919,1995,7
237,1995-07-16,USDBRL,0.929,0.929,0.9275,0.928,1995,7
238,1995-07-23,USDBRL,0.9332,0.9358,0.933,0.9358,1995,7
239,1995-07-30,USDBRL,0.9353,0.9353,0.9345,0.935,1995,7
240,1995-08-06,USDBRL,0.9351,0.9355,0.9349,0.9349,1995,8
241,1995-08-13,USDBRL,0.9411,0.9414,0.9409,0.9414,1995,8
242,1995-08-20,USDBRL,0.9413,0.9464,0.941,0.9464,1995,8
243,1995-08-27,USDBRL,0.948,0.951,0.948,0.9496,1995,8
244,1995-09-03,USDBRL,0.9493,0.9493,0.9493,0.9493,1995,9
245,1995-09-10,USDBRL,0.9513,0.9523,0.9493,0.9514,1995,9
246,1995-09-17,USDBRL,0.9517,0.9525,0.9515,0.9525,1995,9
247,1995-09-24,USDBRL,0.9533,0.9547,0.953,0.9534,1995,9
248,1995-10-01,USDBRL,0.9531,0.958,0.9531,0.9579,1995,10
249,1995-10-08,USDBRL,0.9586,0.9586,0.9586,0.9586,1995,10
250,1995-10-15,USDBRL,0.9585,0.9586,0.9582,0.9582,1995,10
251,1995-10-22,USDBRL,0.9612,0.9621,0.9609,0.9621,1995,10
252,1995-10-29,USDBRL,0.9613,0.9622,0.9609,0.962,1995,10
253,1995-11-05,USDBRL,0.9618,0.9618,0.9609,0.961,1995,11
254,1995-11-12,USDBRL,0.9619,0.9625,0.9619,0.962,1995,11
255,1995-11-19,USDBRL,0.9625,0.9646,0.961,0.9643,1995,11
256,1995-11-26,USDBRL,0.9645,0.9661,0.9641,0.9661,1995,11
257,1995-12-03,USDBRL,0.9665,0.9665,0.9662,0.9663,1995,12
258,1995-12-10,USDBRL,0.9665,0.9668,0.9662,0.9668,1995,12
259,1995-12-17,USDBRL,0.9676,0.9698,0.9672,0.9698,1995,12
260,1995-12-24,USDBRL,0.9691,0.9722,0.9691,0.9722,1995,12
261,1995-12-31,USDBRL,0.972,0.9728,0.972,0.9722,1995,12
262,1996-01-07,USDBRL,0.9721,0.9727,0.9721,0.9727,1996,1
263,1996-01-14,USDBRL,0.9722,0.9723,0.9721,0.9723,1996,1
264,1996-01-21,USDBRL,0.9742,0.9766,0.9742,0.9763,1996,1
265,1996-01-28,USDBRL,0.978,0.9785,0.978,0.9782,1996,1
266,1996-02-04,USDBRL,0.9783,0.9783,0.9782,0.9782,1996,2
267,1996-02-11,USDBRL,0.9784,0.9839,0.9784,0.9839,1996,2
268,1996-02-18,USDBRL,0.9843,0.9843,0.9819,0.9819,1996,2
269,1996-02-25,USDBRL,0.9831,0.9848,0.9831,0.9848,1996,2
270,1996-03-03,USDBRL,0.9833,0.9842,0.9832,0.9842,1996,3
271,1996-03-10,USDBRL,0.9838,0.9843,0.9833,0.9833,1996,3
272,1996-03-17,USDBRL,0.9861,0.9878,0.9861,0.9878,1996,3
273,1996-03-24,USDBRL,0.9878,0.9878,0.985,0.985,1996,3
274,1996-03-31,USDBRL,0.9873,0.9873,0.985,0.9865,1996,3
275,1996-04-07,USDBRL,0.9871,0.9871,0.985,0.985,1996,4
276,1996-04-14,USDBRL,0.9898,0.9898,0.985,0.985,1996,4
277,1996-04-21,USDBRL,0.9913,0.9913,0.985,0.9913,1996,4
278,1996-04-28,USDBRL,0.9922,0.9922,0.9912,0.9912,1996,4
279,1996-05-05,USDBRL,0.9923,0.9925,0.9875,0.9905,1996,5
280,1996-05-12,USDBRL,0.9945,0.9955,0.9875,0.9955,1996,5
281,1996-05-19,USDBRL,0.9965,1.0095,0.9958,1.0095,1996,5
282,1996-05-26,USDBRL,1.0095,1.015,1.0095,1.015,1996,5
283,1996-06-02,USDBRL,0.9982,1.018,0.9982,1.018,1996,6
284,1996-06-09,USDBRL,0.9995,1.022,0.9995,1.022,1996,6
285,1996-06-16,USDBRL,1.0015,1.01,0.9888,1.01,1996,6
